"time","space","u","f"
0.01,0.24,0.0003352838394047948,-0.001057801585994996
0.01,0.25,0.0003439883657812811,-0.001152726814831155
0.01,0.26,0.00035183267150653836,-0.001236695346574107
0.01,0.27,0.0003586546246732313,-0.0013062106070345742
0.01,0.28,0.0003644542252813604,-0.0013582441222301797
0.01,0.29,0.00036923147333092565,-0.0013904539533680367
0.01,0.3,0.00037298636882192706,-0.0014013594188853932
0.01,0.31,0.00037577548588640686,-0.0013904539533680367
0.01,0.32,0.00037755280868917305,-0.0013582441222301797
0.01,0.33,0.0003783183372302263,-0.0013062106070345742
0.01,0.34,0.00037807207150956663,-0.001236695346574107
0.01,0.35000000000000003,0.00037681401152719397,-0.001152726814831155
0.01,0.36,0.0003747175252822903,-0.001057801585994996
0.01,0.37,0.000371883268404281,-0.000955644094802374
0.01,0.38,0.00036831124089316573,-0.0008499674528310694
0.01,0.39,0.0003640014427489444,-0.0007442563693696527
0.01,0.4,0.0003589538739716171,-0.000641589093798615
0.01,0.41000000000000003,0.0003533559757888356,-0.0005445095917739223
0.01,0.42,0.00034738692290239127,-0.00045495479299700626
0.01,0.43,0.00034104671531228197,-0.00037423560462506654
0.01,0.44,0.000334335353018508,-0.0003030652285138836
0.01,0.45,0.0003272528360210691,-0.0002416246666630256
0.01,0.46,0.0003199236265149154,-0.0001896533738711503
0.01,0.47000000000000003,0.00031251311469574915,-0.00014655276847397086
0.01,0.48,0.0003050213005635713,-0.00011149146690418443
0.01,0.49,0.0002974481841183817,-0.00008350325039323767
0.01,0.5,0.0002897937653601805,-0.00006157143577010735
0.01,0.51,0.00028211076459361224,-0.00004469606909146631
0.01,0.52,0.0002745033910910293,-0.00003194284007703309
0.01,0.53,0.00026697164485243183,-0.000022474594950365448
0.01,0.54,0.00025951552587781974,-0.000015567696933240544
0.01,0.55,0.000252135034167193,-0.000010616246940963378
0.01,0.56,0.0002448377231353053,-7.127411021997998e-6
0.01,0.5700000000000001,0.00023766807796727818,-4.710931023222358e-6
0.01,0.58,0.00023062609866311308,-3.0654612822165174e-6
0.01,0.59,0.00022371178522280984,-1.9638082209260805e-6
0.01,0.6,0.00021692513764636864,-1.2385583199142617e-6
0.01,0.61,0.00021025406380021237,-7.690383490554038e-7
0.01,0.62,0.0002037049175119325,-4.7010371333780344e-7
0.01,0.63,0.00019727769878152867,-2.8291339812406277e-7
