"space","time","u","f"
0.86,0.06,0.0032403531013602935,-0.38525662138789474
0.86,0.07,0.0036766830287404363,-0.38525662138789474
0.86,0.08,0.0040882024989082,-0.38525662138789474
0.86,0.09,0.004474911511863588,-0.38525662138789474
0.86,0.1,0.004836810067606598,-0.38525662138789474
0.86,0.11,0.005177777188606754,-0.38525662138789474
0.86,0.12,0.005500230073941086,-0.38525662138789474
0.86,0.13,0.005804168723609588,-0.38525662138789474
0.86,0.14,0.006089593137612261,-0.38525662138789474
0.86,0.15,0.006356503315949103,-0.38525662138789474
0.86,0.16,0.006607771023073212,-0.38525662138789474
0.86,0.17,0.006845166054718533,-0.38525662138789474
0.86,0.18,0.007068688410885067,-0.38525662138789474
0.86,0.19,0.007278338091572814,-0.38525662138789474
0.86,0.2,0.0074741150967817735,-0.38525662138789474
0.86,0.21,0.007658133563709727,-0.38525662138789474
0.86,0.22,0.00783168141345681,-0.38525662138789474
0.86,0.23,0.007994758646023028,-0.38525662138789474
0.86,0.24,0.00814736526140838,-0.38525662138789474
0.86,0.25,0.008289501259612862,-0.38525662138789474
0.86,0.26,0.008422713617749123,-0.38525662138789474
0.86,0.27,0.00854792180894223,-0.38525662138789474
0.86,0.28,0.008665125833192178,-0.38525662138789474
0.86,0.29,0.008774325690498965,-0.38525662138789474
0.86,0.3,0.008875521380862596,-0.38525662138789474
0.86,0.31,0.008969830600502599,-0.38525662138789474
0.86,0.32,0.00905788690336607,-0.38525662138789474
0.86,0.33,0.009139690289453009,-0.38525662138789474
0.86,0.34,0.009215240758763416,-0.38525662138789474
0.86,0.35000000000000003,0.009284538311297295,-0.38525662138789474
0.86,0.36,0.009348371311134732,-0.38525662138789474
0.86,0.37,0.009407143920719266,-0.38525662138789474
0.86,0.38,0.009460856140050891,-0.38525662138789474
0.86,0.39,0.009509507969129603,-0.38525662138789474
0.86,0.4,0.009553099407955404,-0.38525662138789474
0.86,0.41000000000000003,0.009592159914407915,-0.38525662138789474
0.86,0.42,0.009626900391486745,-0.38525662138789474
0.86,0.43,0.009657320839191885,-0.38525662138789474
0.86,0.44,0.009683421257523337,-0.38525662138789474
0.86,0.45,0.009705201646481098,-0.38525662138789474
0.86,0.46,0.009722979870822324,-0.38525662138789474
0.86,0.47000000000000003,0.009736792414956424,-0.38525662138789474
0.86,0.48,0.0097466392788834,-0.38525662138789474
0.86,0.49,0.009752520462603248,-0.38525662138789474
0.86,0.5,0.00975443596611597,-0.38525662138789474
0.86,0.51,0.00975252046260325,-0.38525662138789474
0.86,0.52,0.009746639278883404,-0.38525662138789474
0.86,0.53,0.009736792414956433,-0.38525662138789474
0.86,0.54,0.009722979870822338,-0.38525662138789474
0.86,0.55,0.009705201646481114,-0.38525662138789474
0.86,0.56,0.009683421257523347,-0.38525662138789474
0.86,0.5700000000000001,0.009657320839191899,-0.38525662138789474
0.86,0.58,0.00962690039148676,-0.38525662138789474
0.86,0.59,0.00959215991440793,-0.38525662138789474
0.86,0.6,0.009553099407955413,-0.38525662138789474
0.86,0.61,0.009509507969129609,-0.38525662138789474
0.86,0.62,0.0094608561400509,-0.38525662138789474
0.86,0.63,0.009407143920719284,-0.38525662138789474
0.86,0.64,0.009348371311134755,-0.38525662138789474
0.86,0.65,0.009284538311297314,-0.38525662138789474
0.86,0.66,0.009215240758763434,-0.38525662138789474
0.86,0.67,0.009139690289453032,-0.38525662138789474
0.86,0.68,0.009057886903366098,-0.38525662138789474
0.86,0.6900000000000001,0.008969830600502634,-0.38525662138789474
0.86,0.7000000000000001,0.008875521380862639,-0.38525662138789474
0.86,0.71,0.008774325690499003,-0.38525662138789474
0.86,0.72,0.008665125833192214,-0.38525662138789474
0.86,0.73,0.008547921808942266,-0.38525662138789474
0.86,0.74,0.00842271361774916,-0.38525662138789474
0.86,0.75,0.008289501259612891,-0.38525662138789474
0.86,0.76,0.00814736526140841,-0.38525662138789474
0.86,0.77,0.007994758646023059,-0.38525662138789474
0.86,0.78,0.007831681413456842,-0.38525662138789474
0.86,0.79,0.007658133563709757,-0.38525662138789474
0.86,0.8,0.007474115096781805,-0.38525662138789474
0.86,0.81,0.007278338091572842,-0.38525662138789474
0.86,0.8200000000000001,0.007068688410885096,-0.38525662138789474
0.86,0.8300000000000001,0.006845166054718564,-0.38525662138789474
0.86,0.84,0.0066077710230732474,-0.38525662138789474
0.86,0.85,0.006356503315949142,-0.38525662138789474
0.86,0.86,0.0060895931376122895,-0.38525662138789474
0.86,0.87,0.005804168723609619,-0.38525662138789474
0.86,0.88,0.005500230073941116,-0.38525662138789474
0.86,0.89,0.005177777188606783,-0.38525662138789474
0.86,0.9,0.00483681006760662,-0.38525662138789474
0.86,0.91,0.004474911511863606,-0.38525662138789474
0.86,0.92,0.004088202498908216,-0.38525662138789474
0.86,0.93,0.00367668302874045,-0.38525662138789474
0.86,0.9400000000000001,0.003240353101360308,-0.38525662138789474
0.86,0.9500000000000001,0.002779212716767789,-0.38525662138789474
0.86,0.96,0.0022900143052707123,-0.38525662138789474
0.86,0.97,0.001767493827845394,-0.38525662138789474
0.86,0.98,0.0012116512844918355,-0.38525662138789474
0.86,0.99,0.0006224866752100378,-0.38525662138789474
0.86,1.,2.456368441983157e-19,-0.38525662138789474
0.87,0.,-5.968558980384852e-19,-0.3644843137107058
0.87,0.01,0.0005887766732731886,-0.3644843137107058
0.87,0.02,0.0011461591523883343,-0.3644843137107058
0.87,0.03,0.0016721474373454365,-0.3644843137107058
0.87,0.04,0.0021667415281444954,-0.3644843137107058
0.87,0.05,0.002629941424785511,-0.3644843137107058
0.87,0.06,0.003066031935778088,-0.3644843137107058
0.87,0.07,0.0034787474161662424,-0.3644843137107058
0.87,0.08,0.0038680878659499724,-0.3644843137107058
0.87,0.09,0.004234053285129281,-0.3644843137107058
0.87,0.1,0.004576643673704167,-0.3644843137107058
0.87,0.11,0.0048991046367506215,-0.3644843137107058
0.87,0.12,0.005204122518373723,-0.3644843137107058
0.87,0.13,0.005491697318573465,-0.3644843137107058
0.87,0.14,0.0057618290373498485,-0.3644843137107058
0.87,0.15,0.006014517674702872,-0.3644843137107058
0.87,0.16,0.006252142058733453,-0.3644843137107058
0.87,0.17,0.006476696380769362,-0.3644843137107058
0.87,0.18,0.0066881806408106,-0.3644843137107058
0.87,0.19,0.006886594838857169,-0.3644843137107058
0.87,0.2,0.007071938974909068,-0.3644843137107058
0.87,0.21,0.007245963975368816,-0.3644843137107058
0.87,0.22,0.007410124143634827,-0.3644843137107058
0.87,0.23,0.007564419479707102,-0.3644843137107058
0.87,0.24,0.007708849983585645,-0.3644843137107058
0.87,0.25,0.00784341565527045,-0.3644843137107058
0.87,0.26,0.007969390081112408,-0.3644843137107058
0.87,0.27,0.008087823426769608,-0.3644843137107058
0.87,0.28,0.008198715692242042,-0.3644843137107058
0.87,0.29,0.008302066877529709,-0.3644843137107058
0.87,0.3,0.008397876982632611,-0.3644843137107058
0.87,0.31,0.008487057372265128,-0.3644843137107058
0.87,0.32,0.008570346612058395,-0.3644843137107058
0.87,0.33,0.008647744702012418,-0.3644843137107058
0.87,0.34,0.008719251642127194,-0.3644843137107058
0.87,0.35000000000000003,0.008784867432402726,-0.3644843137107058
0.87,0.36,0.008845222354846442,-0.3644843137107058
0.87,0.37,0.00890080965950628,-0.3644843137107058
0.87,0.38,0.008951629346382231,-0.3644843137107058
0.87,0.39,0.008997681415474293,-0.3644843137107058
0.87,0.4,0.009038965866782466,-0.3644843137107058
0.87,0.41000000000000003,0.00907588828385088,-0.3644843137107058
0.87,0.42,0.009108740609910591,-0.3644843137107058
0.87,0.43,0.009137522844961596,-0.3644843137107058
0.87,0.44,0.009162234989003896,-0.3644843137107058
0.87,0.45,0.009182877042037489,-0.3644843137107058
0.87,0.46,0.009199666114812745,-0.3644843137107058
0.87,0.47000000000000003,0.00921271894462338,-0.3644843137107058
0.87,0.48,0.009222035531469386,-0.3644843137107058
0.87,0.49,0.009227615875350767,-0.3644843137107058
0.87,0.5,0.00922945997626752,-0.3644843137107058
0.87,0.51,0.009227615875350766,-0.3644843137107058
0.87,0.52,0.00922203553146939,-0.3644843137107058
0.87,0.53,0.009212718944623386,-0.3644843137107058
0.87,0.54,0.009199666114812757,-0.3644843137107058
0.87,0.55,0.0091828770420375,-0.3644843137107058
0.87,0.56,0.009162234989003903,-0.3644843137107058
0.87,0.5700000000000001,0.009137522844961606,-0.3644843137107058
0.87,0.58,0.009108740609910604,-0.3644843137107058
0.87,0.59,0.009075888283850891,-0.3644843137107058
0.87,0.6,0.009038965866782475,-0.3644843137107058
0.87,0.61,0.0089976814154743,-0.3644843137107058
0.87,0.62,0.008951629346382241,-0.3644843137107058
0.87,0.63,0.008900809659506298,-0.3644843137107058
0.87,0.64,0.008845222354846466,-0.3644843137107058
0.87,0.65,0.008784867432402747,-0.3644843137107058
0.87,0.66,0.00871925164212721,-0.3644843137107058
0.87,0.67,0.00864774470201244,-0.3644843137107058
0.87,0.68,0.008570346612058424,-0.3644843137107058
0.87,0.6900000000000001,0.008487057372265162,-0.3644843137107058
0.87,0.7000000000000001,0.008397876982632656,-0.3644843137107058
0.87,0.71,0.008302066877529747,-0.3644843137107058
0.87,0.72,0.008198715692242077,-0.3644843137107058
0.87,0.73,0.008087823426769643,-0.3644843137107058
0.87,0.74,0.007969390081112441,-0.3644843137107058
0.87,0.75,0.007843415655270474,-0.3644843137107058
0.87,0.76,0.0077088499835856715,-0.3644843137107058
0.87,0.77,0.007564419479707131,-0.3644843137107058
0.87,0.78,0.007410124143634855,-0.3644843137107058
0.87,0.79,0.007245963975368844,-0.3644843137107058
0.87,0.8,0.007071938974909096,-0.3644843137107058
0.87,0.81,0.006886594838857191,-0.3644843137107058
0.87,0.8200000000000001,0.006688180640810623,-0.3644843137107058
0.87,0.8300000000000001,0.006476696380769386,-0.3644843137107058
0.87,0.84,0.006252142058733484,-0.3644843137107058
0.87,0.85,0.0060145176747029095,-0.3644843137107058
0.87,0.86,0.005761829037349877,-0.3644843137107058
0.87,0.87,0.005491697318573495,-0.3644843137107058
0.87,0.88,0.005204122518373753,-0.3644843137107058
0.87,0.89,0.00489910463675065,-0.3644843137107058
0.87,0.9,0.004576643673704189,-0.3644843137107058
0.87,0.91,0.004234053285129297,-0.3644843137107058
0.87,0.92,0.0038680878659499867,-0.3644843137107058
0.87,0.93,0.003478747416166254,-0.3644843137107058
0.87,0.9400000000000001,0.0030660319357781007,-0.3644843137107058
0.87,0.9500000000000001,0.0026299414247855247,-0.3644843137107058
0.87,0.96,0.0021667415281445067,-0.3644843137107058
0.87,0.97,0.001672147437345445,-0.3644843137107058
0.87,0.98,0.0011461591523883395,-0.3644843137107058
0.87,0.99,0.0005887766732731914,-0.3644843137107058
0.87,1.,-6.245004513516973e-21,-0.3644843137107058
0.88,0.,-1.2150280781497731e-18,-0.3422735529643445
0.88,0.01,0.0005530012569782135,-0.3422735529643445
0.88,0.02,0.0010765361915685814,-0.3422735529643445
0.88,0.03,0.0015706048037711024,-0.3422735529643445
0.88,0.04,0.0020352070935857765,-0.3422735529643445
0.88,0.05,0.0024703430610126045,-0.3422735529643445
0.88,0.06,0.002879922988623292,-0.3422735529643445
0.88,0.07,0.003267563312237513,-0.3422735529643445
0.88,0.08,0.0036332640318552634,-0.3422735529643445
0.88,0.09,0.003977025147476547,-0.3422735529643445
0.88,0.1,0.004298846659101363,-0.3422735529643445
0.88,0.11,0.00460170733109937,-0.3422735529643445
0.88,0.12,0.0048881960759164945,-0.3422735529643445
0.88,0.13,0.005158312893552732,-0.3422735529643445
0.88,0.14,0.00541205778400808,-0.3422735529643445
0.88,0.15,0.00564943074728254,-0.3422735529643445
0.88,0.16,0.005872610571994289,-0.3422735529643445
0.88,0.17,0.006083522948195481,-0.3422735529643445
0.88,0.18,0.006282167875886122,-0.3422735529643445
0.88,0.19,0.00646854535506621,-0.3422735529643445
0.88,0.2,0.0066426553857357445,-0.3422735529643445
0.88,0.21,0.0068061015958636424,-0.3422735529643445
0.88,0.22,0.006960288758784933,-0.3422735529643445
0.88,0.23,0.00710521687449962,-0.3422735529643445
0.88,0.24,0.0072408859430077065,-0.3422735529643445
0.88,0.25,0.0073672959643091875,-0.3422735529643445
0.88,0.26,0.0074856119519738735,-0.3422735529643445
0.88,0.27,0.007596849946212196,-0.3422735529643445
0.88,0.28,0.007701009947024148,-0.3422735529643445
0.88,0.29,0.007798091954409726,-0.3422735529643445
0.88,0.3,0.007888095968368931,-0.3422735529643445
0.88,0.31,0.007971853996160723,-0.3422735529643445
0.88,0.32,0.008050082641050553,-0.3422735529643445
0.88,0.33,0.008122781903038423,-0.3422735529643445
0.88,0.34,0.008189951782124333,-0.3422735529643445
0.88,0.35000000000000003,0.008251592278308285,-0.3422735529643445
0.88,0.36,0.00830827639779755,-0.3422735529643445
0.88,0.37,0.008360485671971963,-0.3422735529643445
0.88,0.38,0.00840822010083151,-0.3422735529643445
0.88,0.39,0.008451479684376192,-0.3422735529643445
0.88,0.4,0.00849026442260601,-0.3422735529643445
0.88,0.41000000000000003,0.008524939596675309,-0.3422735529643445
0.88,0.42,0.008555794618100885,-0.3422735529643445
0.88,0.43,0.00858282948688274,-0.3422735529643445
0.88,0.44,0.00860604420302087,-0.3422735529643445
0.88,0.45,0.008625438766515277,-0.3422735529643445
0.88,0.46,0.008641203355811353,-0.3422735529643445
0.88,0.47000000000000003,0.008653461139385308,-0.3422735529643445
0.88,0.48,0.008662212117237137,-0.3422735529643445
0.88,0.49,0.008667456289366838,-0.3422735529643445
0.88,0.5,0.00866919365577441,-0.3422735529643445
0.88,0.51,0.008667456289366835,-0.3422735529643445
0.88,0.52,0.008662212117237139,-0.3422735529643445
0.88,0.53,0.008653461139385315,-0.3422735529643445
0.88,0.54,0.008641203355811363,-0.3422735529643445
0.88,0.55,0.008625438766515284,-0.3422735529643445
0.88,0.56,0.008606044203020871,-0.3422735529643445
0.88,0.5700000000000001,0.008582829486882744,-0.3422735529643445
0.88,0.58,0.008555794618100892,-0.3422735529643445
0.88,0.59,0.008524939596675316,-0.3422735529643445
0.88,0.6,0.008490264422606017,-0.3422735529643445
0.88,0.61,0.008451479684376201,-0.3422735529643445
0.88,0.62,0.008408220100831523,-0.3422735529643445
0.88,0.63,0.00836048567197198,-0.3422735529643445
0.88,0.64,0.008308276397797576,-0.3422735529643445
0.88,0.65,0.008251592278308307,-0.3422735529643445
0.88,0.66,0.008189951782124349,-0.3422735529643445
0.88,0.67,0.008122781903038447,-0.3422735529643445
0.88,0.68,0.008050082641050582,-0.3422735529643445
0.88,0.6900000000000001,0.007971853996160759,-0.3422735529643445
0.88,0.7000000000000001,0.007888095968368975,-0.3422735529643445
0.88,0.71,0.007798091954409762,-0.3422735529643445
0.88,0.72,0.007701009947024183,-0.3422735529643445
0.88,0.73,0.007596849946212231,-0.3422735529643445
0.88,0.74,0.007485611951973906,-0.3422735529643445
0.88,0.75,0.0073672959643092065,-0.3422735529643445
0.88,0.76,0.00724088594300773,-0.3422735529643445
0.88,0.77,0.0071052168744996464,-0.3422735529643445
0.88,0.78,0.006960288758784959,-0.3422735529643445
0.88,0.79,0.006806101595863668,-0.3422735529643445
0.88,0.8,0.006642655385735772,-0.3422735529643445
0.88,0.81,0.006468545355066226,-0.3422735529643445
0.88,0.8200000000000001,0.00628216787588614,-0.3422735529643445
0.88,0.8300000000000001,0.006083522948195502,-0.3422735529643445
0.88,0.84,0.005872610571994315,-0.3422735529643445
0.88,0.85,0.005649430747282575,-0.3422735529643445
0.88,0.86,0.00541205778400811,-0.3422735529643445
0.88,0.87,0.005158312893552763,-0.3422735529643445
0.88,0.88,0.004888196075916527,-0.3422735529643445
0.88,0.89,0.0046017073310994,-0.3422735529643445
0.88,0.9,0.004298846659101385,-0.3422735529643445
0.88,0.91,0.003977025147476562,-0.3422735529643445
0.88,0.92,0.003633264031855276,-0.3422735529643445
0.88,0.93,0.0032675633122375234,-0.3422735529643445
0.88,0.9400000000000001,0.002879922988623304,-0.3422735529643445
0.88,0.9500000000000001,0.002470343061012617,-0.3422735529643445
0.88,0.96,0.002035207093585787,-0.3422735529643445
0.88,0.97,0.00157060480377111,-0.3422735529643445
0.88,0.98,0.0010765361915685862,-0.3422735529643445
0.88,0.99,0.0005530012569782164,-0.3422735529643445
0.88,1.,-3.2196467714129634e-19,-0.3422735529643445
0.89,0.,-1.932676241267475e-18,-0.31871199487434476
0.89,0.01,0.0005151604263251094,-0.31871199487434476
0.89,0.02,0.0010027824020325707,-0.31871199487434476
0.89,0.03,0.0014628659271223815,-0.31871199487434476
0.89,0.04,0.0018954110015945423,-0.31871199487434476
0.89,0.05,0.0023004176254490536,-0.31871199487434476
0.89,0.06,0.0026820262598959066,-0.31871199487434476
0.89,0.07,0.003043130716954247,-0.31871199487434476
0.89,0.08,0.0033837309966240725,-0.31871199487434476
0.89,0.09,0.0037038270989053863,-0.31871199487434476
0.89,0.1,0.004003419023798186,-0.31871199487434476
0.89,0.11,0.004285585271652999,-0.31871199487434476
0.89,0.12,0.004552450746569403,-0.31871199487434476
0.89,0.13,0.0048040154485473885,-0.31871199487434476
0.89,0.14,0.005040279377586956,-0.31871199487434476
0.89,0.15,0.005261242533688107,-0.31871199487434476
0.89,0.16,0.005469176562855721,-0.31871199487434476
0.89,0.17,0.005665645756996894,-0.31871199487434476
0.89,0.18,0.005850650116111633,-0.31871199487434476
0.89,0.19,0.006024189640199936,-0.31871199487434476
0.89,0.2,0.006186264329261804,-0.31871199487434476
0.89,0.21,0.006338546425194205,-0.31871199487434476
0.89,0.22,0.006482175258907128,-0.31871199487434476
0.89,0.23,0.00661715083040058,-0.31871199487434476
0.89,0.24,0.006743473139674563,-0.31871199487434476
0.89,0.25,0.006861142186729074,-0.31871199487434476
0.89,0.26,0.006971379230333517,-0.31871199487434476
0.89,0.27,0.007075001367269996,-0.31871199487434476
0.89,0.28,0.007172008597538496,-0.31871199487434476
0.89,0.29,0.0072624009211390145,-0.31871199487434476
0.89,0.3,0.007346178338071555,-0.31871199487434476
0.89,0.31,0.007424220472189385,-0.31871199487434476
0.89,0.32,0.0074970949903425425,-0.31871199487434476
0.89,0.33,0.007564801892531024,-0.31871199487434476
0.89,0.34,0.007627341178754832,-0.31871199487434476
0.89,0.35000000000000003,0.0076847128490139666,-0.31871199487434476
0.89,0.36,0.007737533439988054,-0.31871199487434476
0.89,0.37,0.007786171958116313,-0.31871199487434476
0.89,0.38,0.007830628403398729,-0.31871199487434476
0.89,0.39,0.007870902775835303,-0.31871199487434476
0.89,0.4,0.007906995075426035,-0.31871199487434476
0.89,0.41000000000000003,0.007939313852881203,-0.31871199487434476
0.89,0.42,0.007968062416057627,-0.31871199487434476
0.89,0.43,0.007993240764955313,-0.31871199487434476
0.89,0.44,0.00801484889957426,-0.31871199487434476
0.89,0.45,0.008032886819914466,-0.31871199487434476
0.89,0.46,0.008047591593818147,-0.31871199487434476
0.89,0.47000000000000003,0.008059018999242213,-0.31871199487434476
0.89,0.48,0.00806716903618665,-0.31871199487434476
0.89,0.49,0.00807204170465146,-0.31871199487434476
0.89,0.5,0.008073637004636643,-0.31871199487434476
0.89,0.51,0.008072041704651456,-0.31871199487434476
0.89,0.52,0.00806716903618665,-0.31871199487434476
0.89,0.53,0.008059018999242218,-0.31871199487434476
0.89,0.54,0.008047591593818156,-0.31871199487434476
0.89,0.55,0.008032886819914466,-0.31871199487434476
0.89,0.56,0.008014848899574253,-0.31871199487434476
0.89,0.5700000000000001,0.007993240764955311,-0.31871199487434476
0.89,0.58,0.007968062416057627,-0.31871199487434476
0.89,0.59,0.007939313852881203,-0.31871199487434476
0.89,0.6,0.00790699507542604,-0.31871199487434476
0.89,0.61,0.007870902775835313,-0.31871199487434476
0.89,0.62,0.007830628403398744,-0.31871199487434476
0.89,0.63,0.007786171958116334,-0.31871199487434476
0.89,0.64,0.0077375334399880855,-0.31871199487434476
0.89,0.65,0.007684712849013996,-0.31871199487434476
0.89,0.66,0.007627341178754851,-0.31871199487434476
0.89,0.67,0.007564801892531051,-0.31871199487434476
0.89,0.68,0.007497094990342574,-0.31871199487434476
0.89,0.6900000000000001,0.007424220472189423,-0.31871199487434476
0.89,0.7000000000000001,0.007346178338071597,-0.31871199487434476
0.89,0.71,0.00726240092113905,-0.31871199487434476
0.89,0.72,0.0071720085975385305,-0.31871199487434476
0.89,0.73,0.00707500136727003,-0.31871199487434476
0.89,0.74,0.006971379230333551,-0.31871199487434476
0.89,0.75,0.006861142186729089,-0.31871199487434476
0.89,0.76,0.006743473139674586,-0.31871199487434476
0.89,0.77,0.0066171508304006055,-0.31871199487434476
0.89,0.78,0.006482175258907152,-0.31871199487434476
0.89,0.79,0.006338546425194229,-0.31871199487434476
0.89,0.8,0.0061862643292618326,-0.31871199487434476
0.89,0.81,0.006024189640199946,-0.31871199487434476
0.89,0.8200000000000001,0.005850650116111644,-0.31871199487434476
0.89,0.8300000000000001,0.005665645756996909,-0.31871199487434476
0.89,0.84,0.005469176562855742,-0.31871199487434476
0.89,0.85,0.00526124253368814,-0.31871199487434476
0.89,0.86,0.0050402793775869885,-0.31871199487434476
0.89,0.87,0.004804015448547422,-0.31871199487434476
0.89,0.88,0.004552450746569437,-0.31871199487434476
0.89,0.89,0.004285585271653031,-0.31871199487434476
0.89,0.9,0.004003419023798209,-0.31871199487434476
0.89,0.91,0.0037038270989053997,-0.31871199487434476
0.89,0.92,0.0033837309966240855,-0.31871199487434476
0.89,0.93,0.003043130716954258,-0.31871199487434476
0.89,0.9400000000000001,0.0026820262598959187,-0.31871199487434476
0.89,0.9500000000000001,0.002300417625449066,-0.31871199487434476
0.89,0.96,0.0018954110015945527,-0.31871199487434476
0.89,0.97,0.0014628659271223895,-0.31871199487434476
0.89,0.98,0.0010027824020325759,-0.31871199487434476
0.89,0.99,0.0005151604263251127,-0.31871199487434476
0.89,1.,-7.015221736850223e-19,-0.31871199487434476
0.9,0.,-2.664535259100379e-18,-0.2938926261462366
0.9,0.01,0.0004752541813138765,-0.2938926261462366
0.9,0.02,0.0009248977837803022,-0.2938926261462366
0.9,0.03,0.001348930807399274,-0.2938926261462366
0.9,0.04,0.001747353252170793,-0.2938926261462366
0.9,0.05,0.0021201651180948584,-0.2938926261462366
0.9,0.06,0.00247234174959593,-0.2938926261462366
0.9,0.07,0.0028054496303164455,-0.2938926261462366
0.9,0.08,0.0031194887602564005,-0.2938926261462366
0.9,0.09,0.0034144591394157974,-0.2938926261462366
0.9,0.1,0.003690360767794636,-0.2938926261462366
0.9,0.11,0.003950738458411511,-0.2938926261462366
0.9,0.12,0.004196886530332447,-0.2938926261462366
0.9,0.13,0.004428804983557436,-0.2938926261462366
0.9,0.14,0.004646493818086479,-0.2938926261462366
0.9,0.15,0.004849953033919573,-0.2938926261462366
0.9,0.16,0.005041840031317749,-0.2938926261462366
0.9,0.17,0.0052230648071736,-0.2938926261462366
0.9,0.18,0.005393627361487133,-0.2938926261462366
0.9,0.19,0.005553527694258348,-0.2938926261462366
0.9,0.2,0.005702765805487247,-0.2938926261462366
0.9,0.21,0.005843298463360505,-0.2938926261462366
0.9,0.22,0.005975783644001414,-0.2938926261462366
0.9,0.23,0.006100221347409984,-0.2938926261462366
0.9,0.24,0.006216611573586217,-0.2938926261462366
0.9,0.25,0.006324954322530109,-0.2938926261462366
0.9,0.26,0.006426691916191339,-0.2938926261462366
0.9,0.27,0.0065222776899430054,-0.2938926261462366
0.9,0.28,0.0066117116437850836,-0.2938926261462366
0.9,0.29,0.006694993777717576,-0.2938926261462366
0.9,0.3,0.0067721240917404816,-0.2938926261462366
0.9,0.31,0.006844156800351114,-0.2938926261462366
0.9,0.32,0.0069113836599343625,-0.2938926261462366
0.9,0.33,0.006973804670490222,-0.2938926261462366
0.9,0.34,0.007031419832018692,-0.2938926261462366
0.9,0.35000000000000003,0.007084229144519774,-0.2938926261462366
0.9,0.36,0.0071329934814179565,-0.2938926261462366
0.9,0.37,0.007177868517939331,-0.2938926261462366
0.9,0.38,0.007218854254083886,-0.2938926261462366
0.9,0.39,0.007255950689851623,-0.2938926261462366
0.9,0.4,0.00728915782524254,-0.2938926261462366
0.9,0.41000000000000003,0.0073190110524685645,-0.2938926261462366
0.9,0.42,0.007345544003780821,-0.2938926261462366
0.9,0.43,0.007368756679179321,-0.2938926261462366
0.9,0.44,0.007388649078664065,-0.2938926261462366
0.9,0.45,0.007405221202235052,-0.2938926261462366
0.9,0.46,0.007418830828833127,-0.2938926261462366
0.9,0.47000000000000003,0.007429392524194093,-0.2938926261462366
0.9,0.48,0.007436906288317929,-0.2938926261462366
0.9,0.49,0.007441372121204638,-0.2938926261462366
0.9,0.5,0.007442790022854218,-0.2938926261462366
0.9,0.51,0.007441372121204628,-0.2938926261462366
0.9,0.52,0.007436906288317925,-0.2938926261462366
0.9,0.53,0.007429392524194094,-0.2938926261462366
0.9,0.54,0.0074188308288331345,-0.2938926261462366
0.9,0.55,0.007405221202235045,-0.2938926261462366
0.9,0.56,0.007388649078664048,-0.2938926261462366
0.9,0.5700000000000001,0.007368756679179307,-0.2938926261462366
0.9,0.58,0.007345544003780809,-0.2938926261462366
0.9,0.59,0.007319011052468552,-0.2938926261462366
0.9,0.6,0.00728915782524254,-0.2938926261462366
0.9,0.61,0.0072559506898516365,-0.2938926261462366
0.9,0.62,0.007218854254083905,-0.2938926261462366
0.9,0.63,0.0071778685179393585,-0.2938926261462366
0.9,0.64,0.007132993481417995,-0.2938926261462366
0.9,0.65,0.007084229144519814,-0.2938926261462366
0.9,0.66,0.007031419832018717,-0.2938926261462366
0.9,0.67,0.006973804670490255,-0.2938926261462366
0.9,0.68,0.006911383659934399,-0.2938926261462366
0.9,0.6900000000000001,0.006844156800351156,-0.2938926261462366
0.9,0.7000000000000001,0.006772124091740522,-0.2938926261462366
0.9,0.71,0.006694993777717611,-0.2938926261462366
0.9,0.72,0.006611711643785118,-0.2938926261462366
0.9,0.73,0.006522277689943041,-0.2938926261462366
0.9,0.74,0.006426691916191376,-0.2938926261462366
0.9,0.75,0.006324954322530122,-0.2938926261462366
0.9,0.76,0.006216611573586239,-0.2938926261462366
0.9,0.77,0.006100221347410009,-0.2938926261462366
0.9,0.78,0.005975783644001439,-0.2938926261462366
0.9,0.79,0.005843298463360529,-0.2938926261462366
0.9,0.8,0.005702765805487277,-0.2938926261462366
0.9,0.81,0.005553527694258352,-0.2938926261462366
0.9,0.8200000000000001,0.005393627361487139,-0.2938926261462366
0.9,0.8300000000000001,0.005223064807173609,-0.2938926261462366
0.9,0.84,0.005041840031317764,-0.2938926261462366
0.9,0.85,0.004849953033919602,-0.2938926261462366
0.9,0.86,0.004646493818086513,-0.2938926261462366
0.9,0.87,0.004428804983557473,-0.2938926261462366
0.9,0.88,0.004196886530332484,-0.2938926261462366
0.9,0.89,0.003950738458411547,-0.2938926261462366
0.9,0.9,0.003690360767794662,-0.2938926261462366
0.9,0.91,0.0034144591394158117,-0.2938926261462366
0.9,0.92,0.003119488760256414,-0.2938926261462366
0.9,0.93,0.0028054496303164577,-0.2938926261462366
0.9,0.9400000000000001,0.002472341749595944,-0.2938926261462366
0.9,0.9500000000000001,0.0021201651180948727,-0.2938926261462366
0.9,0.96,0.0017473532521708043,-0.2938926261462366
0.9,0.97,0.0013489308073992832,-0.2938926261462366
0.9,0.98,0.0009248977837803082,-0.2938926261462366
0.9,0.99,0.0004752541813138804,-0.2938926261462366
0.9,1.,-1.1449174941446949e-18,-0.2938926261462366
0.91,0.,-1.8540724511240112e-19,-0.26791339748949816
0.91,0.01,0.00043282668220150544,-0.26791339748949816
0.91,0.02,0.000842472045705151,-0.26791339748949816
0.91,0.03,0.0012289360905109361,-0.26791339748949816
0.91,0.04,0.0015922188166188614,-0.26791339748949816
