"t","u","f"
1.58,-0.0031860654897281036,-2.075971243592716
1.59,-0.006068176679360706,-1.6354926607277658
1.6,-0.009053703632346968,-1.1755705045849492
1.61,-0.012094544775135291,-0.7052139014202732
1.62,-0.015142509256181479,-0.23352459438024545
1.6300000000000001,-0.018150227703115467,0.23050515898851306
1.6400000000000001,-0.021072033943036132,0.6781907302552365
1.6500000000000001,-0.023864798508754084,1.1013446322926308
1.6600000000000001,-0.02648869599655075,1.4924529496912742
1.67,-0.028907890002392585,1.8448345665329864
1.68,-0.03109112140233632,2.152779499718909
1.69,-0.033012188108799995,2.41166316398336
1.7,-0.03465030706932534,2.6180339887498936
1.71,-0.0359903521138648,2.7696724624598352
1.72,-0.03702296423111154,2.8656203807937364
1.73,-0.03774453389144776,2.906179804080997
1.74,-0.03815705805985043,2.8928819682472744
1.75,-0.038267877483173486,2.8284271247461907
1.76,-0.03808930262148569,2.716596990136526
1.77,-0.037638139155439745,2.5621421480282205
1.78,-0.03693512627949034,2.3706473488376214
1.79,-0.036004302929806255,2.1483781814484244
1.8,-0.03487231865003613,1.902113032590309
1.81,-0.03356770693137802,1.6389645937970365
1.82,-0.03212013954979764,1.366195413879058
1.83,-0.030559680647950914,1.0910321212523686
1.84,-0.028916059069019485,0.8204829522715973
1.85,-0.02721797675236497,0.5611631188171822
1.86,-0.025492469866027566,0.31913233350736386
1.87,-0.023764337808764687,0.09974848953171322
1.8800000000000001,-0.022055653304692883,-0.0924589276582688
1.8900000000000001,-0.020385364585795606,-0.2538926271823879
1.9000000000000001,-0.01876899816850043,-0.3819660112501044
1.9100000000000001,-0.01721846804346346,-0.47515454192935747
1.92,-0.015741994280658065,-0.533018820732929
1.93,-0.014344131175961429,-0.5561989410707826
1.94,-0.01302590220309118,-0.5463803987919016
1.95,-0.011785036257913344,-0.5062325628940019
1.96,-0.01061629706049678,-0.4393213992155914
1.97,-0.009511895179522811,-0.34999878740063695
1.98,-0.008461970023821227,-0.24327135957844517
1.99,-0.007455127359863728,-0.12465230344343337
2.,-0.006479016506536611,-9.797174393178826e-16
2.0100000000000002,-0.005520930364438972,0.1246523034434349
2.02,-0.004568410880962888,0.24327135957844342
2.0300000000000002,-0.0036098424481169843,0.3499987874006354
2.04,-0.0026350160797835504,0.43932139921559016
2.05,-0.0016356480097538624,0.5062325628939994
2.06,-0.00060583757124703,0.5463803987919013
2.07,0.0004575491682076008,0.5561989410707829
2.08,0.0015545815764286012,0.5330188207329297
2.09,0.0026820617210600913,0.47515454192935874
2.1,0.0038334235034004735,0.38196601125010604
2.11,0.004998737737727656,0.2538926271823902
2.12,0.006164824439381118,0.09245892765826655
2.13,0.007315470728538786,-0.09974848953171
2.14,0.008431749929136945,-0.31913233350736675
2.15,0.009492434715342373,-0.5611631188171782
2.16,0.010474494600652931,-0.8204829522716006
2.17,0.01135366574217213,-1.0910321212523642
2.18,0.012105079004261308,-1.3661954138790615
2.19,0.012703930543749535,-1.6389645937970323
2.2,0.013126177886797598,-1.9021130325903122
2.21,0.01334924359935701,-2.148378181448421
2.22,0.013352708232449254,-2.370647348837624
2.23,0.013118974262646306,-2.562142148028218
2.24,0.012633883248198717,-2.7165969901365283
2.25,0.01188726937181172,-2.8284271247461894
2.2600000000000002,0.010873433920504407,-2.8928819682472753
2.27,0.009591527028986992,-2.906179804080997
2.2800000000000002,0.00804582514334226,-2.8656203807937377
2.29,0.0062458950954133565,-2.769672462459837
2.3000000000000003,0.004206638356427196,-2.6180339887498913
2.31,0.0019482118961104446,-2.411663163983364
2.32,-0.0005041749586814362,-2.1527794997189216
2.33,-0.0031205852664341533,-1.8448345665329913
2.34,-0.005866795445775196,-1.49245294969128
2.35,-0.008704844253331815,-1.101344632292637
2.36,-0.011593678854158747,-0.6781907302552431
2.37,-0.014489884638560534,-0.23050515898850726
2.38,-0.017348483309312726,0.23352459438023815
2.39,-0.02012378199241542,0.7052139014202792
2.4,-0.022770254756953438,1.1755705045849418
2.41,-0.02524343700009142,1.6354926607277716
2.42,-0.02750081268571443,2.075971243592709
2.43,-0.029502674432624568,2.4882910242304748
2.44,-0.03121293693179917,2.864226355588975
2.45,-0.03259988512177188,3.1962266107498363
2.46,-0.03363683994507852,3.477586960526394
2.47,-0.03430272631450224,3.7026004197306235
2.48,-0.034582530093059984,3.866687534047685
2.49,-0.03446763338481054,3.9665006103964373
2.5,-0.03395602018536762,4.
2.5100000000000002,-0.033052347385881475,3.9665006103964346
2.52,-0.031767879191894006,3.866687534047687
2.5300000000000002,-0.030120286135536002,3.7026004197306217
2.54,-0.02813331295145828,3.4775869605263985
2.5500000000000003,-0.02583632257967912,3.1962266107498256
2.56,-0.023263726380606222,2.864226355588972
2.57,-0.020454313231369193,2.488291024230494
2.58,-0.017450492456612687,2.075971243592717
2.59,-0.01429746747661419,1.6354926607277673
2.6,-0.011042358585208249,1.175570504584951
2.61,-0.007733294363422094,0.7052139014202883
2.62,-0.004418491866423245,0.23352459438026058
2.63,-0.0011453458770828364,-0.23050515898849835
2.64,0.0020404528036470845,-0.678190730255247
2.65,0.005095750852357819,-1.1013446322926175
2.66,0.00798069977038514,-1.4924529496912726
2.67,0.010659440809521315,-1.8448345665329946
2.68,0.013100693241979046,-2.152779499718916
2.69,0.015278234106279915,-2.4116631639833597
2.7,0.017171260195697435,-2.6180339887498927
2.71,0.018764625895283465,-2.7696724624598343
2.72,0.020048953448004166,-2.8656203807937404
2.73,0.021020615267553645,-2.9061798040809967
2.74,0.02168159094119232,-2.8928819682472735
2.75,0.022039204507025133,-2.8284271247461934
2.7600000000000002,0.02210575037540185,-2.716596990136523
2.77,0.021898018826413974,-2.562142148028216
2.7800000000000002,0.021436734293308467,-2.370647348837622
2.79,0.02074592158066263,-2.1483781814484253
2.8000000000000003,0.01985221672048046,-1.9021130325903097
2.81,0.018784140302662622,-1.6389645937970376
2.82,0.017571351802692703,-1.3661954138790668
2.83,0.016243903654099175,-1.0910321212523773
2.84,0.014831513572899406,-0.8204829522716058
2.85,0.013362872943933526,-0.5611631188171762
2.86,0.01186500794411434,-0.31913233350737785
2.87,0.010362708535287816,-0.09974848953171403
2.88,0.008878038549769514,0.0924589276582681
2.89,0.0074299378638194085,0.25389262718238736
2.9,0.006033925165258269,0.38196601125010393
2.91,0.004701907134364486,0.4751545419293551
2.92,0.0034420970401492766,0.5330188207329289
2.93,0.002259042878202164,0.5561989410707828
2.94,0.0011537623139616082,0.5463803987919025
2.95,0.0001239789184299256,0.5062325628940005
2.96,-0.0008355484382888636,0.43932139921558944
2.97,-0.001732613571024324,0.34999878740063456
2.98,-0.0025770809963711044,0.24327135957844562
2.99,-0.0033803484234886513,0.12465230344343382
3.,-0.004154769567547433,1.4695761589768238e-15
